name,value
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Smart Card
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,ðéäåì äâéùä ìëøèéñéí çëîéí äð÷øàéí òì-éãé îçùá æä. àí ùéøåú æä îåôñ÷, îçùá æä ìà éåëì ì÷øåà ëøèéñéí çëîéí. àí ùéøåú æä îáåèì, ëì ùéøåú äúìåé áå áàåôï îôåøù ìà éåëì ìôòåì.
DesktopInteract_Services,False
DisplayName_Services,Smart Card
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,SCardSvr
PathName_Services,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation
ProcessId_Services,0
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,False
StartMode_Services,Disabled
StartName_Services,NT AUTHORITY\LocalService
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Smart Card Device Enumeration Service
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,Creates software device nodes for all smart card readers accessible to a given session. If this service is disabled, WinRT APIs will not be able to enumerate smart card readers.
DesktopInteract_Services,False
DisplayName_Services,Smart Card Device Enumeration Service
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,ScDeviceEnum
PathName_Services,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
ProcessId_Services,0
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,False
StartMode_Services,Manual
StartName_Services,LocalSystem
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,Task Scheduler
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,îúï àôùøåú ìîùúîù ìäâãéø åìúæîï îùéîåú àåèåîèéåú áîçùá æä. äùéøåú àó îàøç îñôø îùéîåú îòøëú ÷øéèéåú ùì Windows. àí ùéøåú æä îåôñ÷ àå îåâãø ëìà æîéï, îùéîåú àìä ìà éåôòìå áîåòãéí ùð÷áòå. àí ùéøåú æä îåâãø ëìà æîéï, ëì ùéøåú äúìåé áå áàåôï îôåøù ìà éåôòì.
DesktopInteract_Services,False
DisplayName_Services,Task Scheduler
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,Schedule
PathName_Services,C:\Windows\system32\svchost.exe -k netsvcs
ProcessId_Services,1224
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,True
StartMode_Services,Auto
StartName_Services,LocalSystem
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Smart Card Removal Policy
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,îúï àôùøåú ì÷áåò àú úöåøú äîòøëú ëê ùúðòì àú ùåìçï äòáåãä ùì äîùúîù áòú äåöàú ëøèéñ çëí.
DesktopInteract_Services,False
DisplayName_Services,Smart Card Removal Policy
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,SCPolicySvc
PathName_Services,C:\Windows\system32\svchost.exe -k netsvcs
ProcessId_Services,0
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,False
StartMode_Services,Manual
StartName_Services,LocalSystem
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Windows Backup
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,Provides Windows Backup and Restore capabilities.
DesktopInteract_Services,False
DisplayName_Services,Windows Backup
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,SDRSVC
PathName_Services,C:\Windows\system32\svchost.exe -k SDRSVC
ProcessId_Services,0
ServiceSpecificExitCode_Services,0
ServiceType_Services,Own Process
Started_Services,False
StartMode_Services,Manual
StartName_Services,localSystem
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Secondary Logon
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,îúï àôùøåú ìäôòìú úäìéëéí úçú àéùåøéí çìåôééí. àí ùøåú æä îåôñ÷, ëðéñä ìîòøëú îñåâ æä ìà éäéä æîéï. àí ùøåú æä äåôê ììà æîéï, ëì ùøåú äúìåé áå áîôåøù, ìà éåëì ìôòåì.
DesktopInteract_Services,False
DisplayName_Services,Secondary Logon
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,seclogon
PathName_Services,C:\Windows\system32\svchost.exe -k netsvcs
ProcessId_Services,0
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,False
StartMode_Services,Manual
StartName_Services,LocalSystem
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,System Event Notification Service
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,Monitors system events and notifies subscribers to COM+ Event System of these events.
DesktopInteract_Services,False
DisplayName_Services,System Event Notification Service
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,SENS
PathName_Services,C:\Windows\system32\svchost.exe -k netsvcs
ProcessId_Services,1224
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,True
StartMode_Services,Auto
StartName_Services,LocalSystem
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Windows Defender Advanced Threat Protection Service
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,þþùéøåú Windows Defender Advanced Threat Protection òåæø ìäâï îôðé àéåîéí îú÷ãîéí òì-éãé ðéèåø åãéååç ùì àéøåòé àáèçä äîúøçùéí áîçùá.
DesktopInteract_Services,False
DisplayName_Services,Windows Defender Advanced Threat Protection Service
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,Sense
PathName_Services,"C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe"
ProcessId_Services,0
ServiceSpecificExitCode_Services,0
ServiceType_Services,Own Process
Started_Services,False
StartMode_Services,Manual
StartName_Services,LocalSystem
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Sensor Data Service
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,Delivers data from a variety of sensors
DesktopInteract_Services,False
DisplayName_Services,Sensor Data Service
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,SensorDataService
PathName_Services,C:\Windows\System32\SensorDataService.exe
ProcessId_Services,0
ServiceSpecificExitCode_Services,0
ServiceType_Services,Own Process
Started_Services,False
StartMode_Services,Manual
StartName_Services,LocalSystem
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Sensor Service
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,A service for sensors that manages different sensors' functionality. Manages Simple Device Orientation (SDO) and History for sensors. Loads the SDO sensor that reports device orientation changes.  If this service is stopped or disabled, the SDO sensor will not be loaded and so auto-rotation will not occur. History collection from Sensors will also be stopped.
DesktopInteract_Services,False
DisplayName_Services,Sensor Service
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,SensorService
PathName_Services,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
ProcessId_Services,0
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,False
StartMode_Services,Manual
StartName_Services,LocalSystem
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Sensor Monitoring Service
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,Monitors various sensors in order to expose data and adapt to system and user state.  If this service is stopped or disabled, the display brightness will not adapt to lighting conditions. Stopping this service may affect other system functionality and features as well.
DesktopInteract_Services,False
DisplayName_Services,Sensor Monitoring Service
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,SensrSvc
PathName_Services,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation
ProcessId_Services,0
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,False
StartMode_Services,Manual
StartName_Services,NT AUTHORITY\LocalService
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,Remote Desktop Configuration
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,Remote Desktop Configuration service (RDCS) is responsible for all Remote Desktop Services and Remote Desktop related configuration and session maintenance activities that require SYSTEM context. These include per-session temporary folders, RD themes, and RD certificates.
DesktopInteract_Services,False
DisplayName_Services,Remote Desktop Configuration
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,SessionEnv
PathName_Services,C:\Windows\System32\svchost.exe -k netsvcs
ProcessId_Services,1224
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,True
StartMode_Services,Manual
StartName_Services,localSystem
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Internet Connection Sharing (ICS)
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,Provides network address translation, addressing, name resolution and/or intrusion prevention services for a home or small office network.
DesktopInteract_Services,False
DisplayName_Services,Internet Connection Sharing (ICS)
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,SharedAccess
PathName_Services,C:\Windows\System32\svchost.exe -k netsvcs
ProcessId_Services,0
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,False
StartMode_Services,Manual
StartName_Services,LocalSystem
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,Shell Hardware Detection
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,îúï äåãòåú ìâáé àéøåòé çåîøä ùì äôòìä àåèåîèéú.
DesktopInteract_Services,False
DisplayName_Services,Shell Hardware Detection
ErrorControl_Services,Ignore
ExitCode_Services,0
Name_Services,ShellHWDetection
PathName_Services,C:\Windows\System32\svchost.exe -k netsvcs
ProcessId_Services,1224
ServiceSpecificExitCode_Services,0
ServiceType_Services,Share Process
Started_Services,True
StartMode_Services,Auto
StartName_Services,LocalSystem
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
WaitHint_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Shared PC Account Manager
CheckPoint_Services,0
CreationClassName_Services,Win32_Service
DelayedAutoStart_Services,False
Description_Services,Manages profiles and accounts on a SharedPC configured device
DesktopInteract_Services,False
DisplayName_Services,Shared PC Account Manager
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,shpamsvc
PathName_Services,C:\Windows\System32\svchost.exe -k netsvcs
